"genesysId","collMissId","collNumb","collDate","collSrc","collSite","version"
"127071",,"P-001","20010723","10",,"1"
"127072",,"P-005","20010723","10",,"1"
"130089",,,,"10",,"0"
"141147",,,"198307--","10","Botanical Garden, Leiden.","1"
"141267",,,,"10",,"0"
"141298",,"B96-278","19960712","10","Above village of Aprilci.","1"
"141323",,"T043","19990809","10","29 km south of Mugla.","1"
"141324",,"T062","19990810","10","8 km to Koycegiz from Mugla.","1"
"141325",,"T065","19990810","10","Koycegiz.","1"
"141326",,"T081","19990810","10","Fethiye.","1"
"141380",,"Z047","2004----","10","25 km south of Fergana.","1"
"141381",,"Z090","2004----","10","Between Kitab and Samarkand.","1"
"141382",,"Z107","2004----","10","Grounds of a rest house outside Chetsuv village.","1"
"142624",,,,"10","Hiddensee Island","1"
"157196",,,"1995----","10","Lake BALATON area, N coast.","1"
"157204",,,,"10","S. Joao da Pesqueira, Tras-os-Montes (Alto Douro) Province.","1"
"157276",,"S072","19990729","10","As Samra.","1"
"159023",,"P-040","200107--","10",,"1"
"166949",,,"19950506","10","Cabo de Sao Vicente.","1"
"172750",,,,"10",,"0"
"172910",,"1330","19640604","10","Roadside, Izmir, Kemalposo.","1"
"173202",,,"1993----","10","Kamienna Gora, Krasnik","1"
"173263",,,"199906--","10","Kolczewo, Wolinski Park Narodowy.","1"
"173267",,"G001","19990816","10","Bizari Village, 8 km east of Edessa, Pella Prefecture.","1"
"173274",,"T095","19990811","10","Near Finike.","1"
"175140",,"P-035","20010726","10",,"1"
"179722",,"MPW-WWR 228","19890917","10","In gravel in clay ditches on sides of road with Ambrosia artemisiifolia, Daucus carota, Aster pilosus, and Setaria. 2.1 S US 60 on Co 50, N of bridge cross Anthony Creek, White Sulphur Springs quad.  in Greenbrier Cty.","1"
"188558",,,"1989----","10","Beroun, Srbsko 250-300 m.","1"
"188566",,,"1991----","10","Czumow k. Hrubieszowa","1"
"188850",,,"19760801","10","Elk County, Kansas. MLRA:76","1"
"189070",,"G057","19990819","10","15 km from Paramithia toward Preveza, Preveza Prefecture.","1"
"189071",,"G115","19990823","10","5 km northeast of Neokhori, toward Kallithea, Attica Prefecture.","1"
"189072",,"G118","19990824","10","3 km southeast of Amarinthos, toward Aliverion, Evvoia Prefecture.","1"
"189073",,"G139","19990825","10","Katerini, Pieria Prefecture.","1"
"189076",,"T028","19990807","10","Opposite Dalaman Airport.","1"
"189077",,"T114","19990813","10","Near Damlapinar.","1"
"189079",,"T130","19990814","10","Acarlar, west of Aydin, 5 km east of Incirliova.","1"
"190368",,"2","198307--","10","Unmown field, Vandoeuvres, Geneva","1"
"196448",,"S060","19990728","10","Qastal, 30 km northeast of Al Ladhiqiyah.","1"
"201883",,,,"10",,"0"
"204968",,"P-042","20010727","10",,"1"
"206261",,,"19630919","10","Fallow land near beach, Misano adriatico near Rimini","1"
"206739",,"P-034","200107--","10",,"1"
"218142",,"P-047","200107--","10",,"1"
"220979",,,"199809--","10","Mannsdorf.","1"
"221033",,"P-041","20010727","10",,"1"
"221054",,"Z094","2004----","10","0.5 km south of Oqtosh.","1"
"225297",,,"19480825","10","Governor's Garden, Hakari, Hakari.","1"
"236906",,"T080","19990810","10","Fethiye.","1"
"238188",,,"198307--","10","Versailles Park, Seine et Oise.","1"
"244264",,"S059","19990728","10","Qastal, 30 km northeast of Al Ladhiqiyah.","1"
"249901",,"P-012","20010724","10",,"1"
"252699",,"P-037","20010727","10",,"1"
"253969",,,,"10",,"0"
"253970",,,"1963----","10","Larino Province (Campobasso)","1"
"259202",,"MPW-WWR 220","19890915","10","Thin shale soil, with Rubus trivialis, Aster pilosus, Fragaria virginiana, Echium vulgare and Daucus carota .3 mi from Co. 660 rr crossing, W of US11 660 int., S of rr on top of embankment, Marion quad.  Marion city, in Smyth Cty.","1"
"265773",,"P-024","20010725","10",,"1"
"267804",,"P-054","200107--","10",,"1"
"268589",,,"199809--","10","Zorbau.","1"
"268611",,"T002","19990805","10","West of Izmir.","1"
"268612",,"T039","19990808","10","Between Milas and Karalti.","1"
"268613",,"T103","19990812","10","Near Manavgat waterfall.","1"
"269893",,,,"10",,"0"
"270356",,"P-007","200107--","10",,"1"
"281778",,"P-020","20010725","10",,"1"
"284088",,,"1991----","10","Lublin - okolice","1"
"284552",,,"1993----","10",,"1"
"284588",,,"199809--","10","Weissenfels.","1"
"284604",,"G111","19990823","10","8 km from Isthmus of Korinthou, toward Athens, Korinthia Prefecture.","1"
"284605",,"G146","19990827","10","Grounds of National Agricultural Research Foundation, Agricultural Research Center of Macedonia & Thrach, Thessaloniki.","1"
"284609",,"G143","19990826","10","6 km south of Sozopolis, toward Moudania, Chalkidikis Prefecture.","1"
"284633",,"P-052","200107--","10",,"1"
"285858",,,"1983----","10","Near Margaretenhof, Kreis Gransee","1"
"291123",,"MPW-WWR 234","19890918","10","In crushed rock in ditch on W side of road with Ambrosia artemisiifolia, Plantago, Daucus carota, and Aster pilosus. .65 mi NNE int us 50 & Co 50/13 on 50/13, Augusta quad. Augusta city, in Hampshire Cty.","1"
"300320",,,"198905--","10","Zalai dombvidek","1"
"300424",,,"1998----","10","Near Hohengoeft.","1"
"300443",,"G123","19990824","10","Kirinthos village, north of Halkida, Evvoia Prefecture.","1"
"300446",,"T128","19990814","10","6 km west of Saraykoy, between Denizli and Kuyucak, Menderes Valley.","1"
"300501",,"Z017","2004----","10","Along main road between Yalangoch and Sobir Raximova.","1"
"301780",,,"19800809","10","Boggy grassland near Chou En Lai Monument, Stone River, Sinkiang.","1"
"307809",,"T113","19990813","10","Near water purification, Konya, toward Beysehir.","1"
"313485",,"P-055","20010730","10",,"1"
"316241",,"G142","19990826","10","6 km south of Sozopolis, toward Moudania, Chalkidikis Prefecture.","1"
"316242",,"G145","19990826","10","Chumiuti village, along road to Thessaloniki, Chalkidikis Prefecture.","1"
"316244",,"S074","19990729","10","Ash Sheik Hasan.","1"
"316245",,"T057","19990809","10",,"1"
"316246",,"T127","19990814","10","Near Cakir village.","1"
"317565",,,"1983----","10","Sangerhausen","1"
"322769",,"MPW-WWR 227","19890917","10","In rocky soil with Daucus carota, Oxalis, Centaurea, and Silene cucubalus 6 mi N I64 on Co 661, in field just SW where 661 crosses Ogle Creek, Rucker Gap quad.  Callaghan city, in Alleghany Cty.","1"
"322770",,"MPW-WWR 232","19890918","10","In crushed rock and clay at base of eroded hillside with Satureja acinos (MPW233), Ambrosia artemisiifolia, Plantago, Daucus carota, and Prunella .2 mi W bridge cross Cacapon River @ Largent, Largent quad.  Largent city, in Morgan Cty.","1"
"332155",,"G068","19990820","10","Vasiliki.","1"
"332156",,"G128","19990824","10","Larisa, first exit from south (Athens) to Trikala, Larissa Prefecture.","1"
"345218",,"P-009","20010723","10",,"1"
"348068",,,"20020822","10","Luczyce, Opole Zach.","1"
"348070",,"Z007","2004----","10","Northeast of Gazelkent on main road to Tashkent.","1"
"348071",,"Z049","2004----","10","2 km from village of Karlaichi.","1"
"349740",,"P-016","20010724","10",,"1"
"361035",,"P-059","20010730","10",,"1"
"363676",,"2022","19750904","10","Lousa","1"
"363851",,"G038","19990819","10","7 km from Ioannina toward Igoumenitsa.","1"
"363852",,"G077","19990820","10","Englouvi.","1"
"363904",,"Z016","2004----","10","On main road from village of Sijjak.","1"
"363905",,"Z028","2004----","10","Along main road from Tashkent to Bolta (1 km west of Bolta).","1"
"363940",,"1","200705--","10",,"1"
"371120",,"T009","19990806","10","North of Izmir.","1"
"379140",,"93 Kaz","199309--","10","Near city of Chimkent.  Boralday Forestry Region, Buldergen Gorge, Boralday Mountain, Khrebet Karatau. 1.5km S of Sergei's campsite, upstream, well exposed, flat low plataeu, 3-4m above stream, high rocky wall nearby.","1"
"379571",,,"1993----","10","Tarnogora, Krasnystaw","1"
"379644",,"G069","19990820","10","~1 km before Chortala.","1"
"379645",,"G084","19990821","10",,"1"
"379648",,"S080","19990729","10","Alratbeh.","1"
"379651",,"T086","19990811","10","Near Zorlar, between Fethiye and Antalya.","1"
"379677",,"P-033","20010726","10",,"1"
"379678",,"P-056","200107--","10",,"1"
"386760",,"Al 009","19960824","10","Ditch along road going to field plots of Wheat Institute: Lavdi Deshmoreye, Lushnje.","1"
"395622",,,"1985----","10","Between Hvar and Milna.","1"
"395682",,"G101","19990822","10","Over 1 km off road, 2 km northeast of Leonidion, toward Argos.","1"
"395683",,"G127","19990824","10","2 km north of Glifa ferry, toward Volos, Phthiotis Prefecture.","1"
"395742",,"Z092","2004----","10",,"1"
"396437",,,"19640220","10","From El Viso (Royal City). Uncultivated biennial, in wild along beaches, Mediterranean type.","1"
"396999",,,"198307--","10","Catania, Sicily, Italy.","1"
"397000",,,"198307--","10","Roadside between Echo and Pendleton, Oregon","1"
"402186",,"MPW-WWR 238","19890920","10","In fescue meadow on beige clay soil with Oenothera biennis, Prunella, Ratibida, and Daucus carota 150 m SW of Co. 824 along bike trail in A.J. Jolly (Campbell Co.) Park, New Richmond quad.  A.J. Jolly Co Park city, in Campbell Cty.","1"
"403987",,,,"10",,"0"
"411694",,"G080","19990820","10","Near Agrinion, toward Patrai.","1"
"411695",,"G013","19990817","10","~3 km from Siatista.","1"
"411697",,"T015","19990806","10","Between Aliaga and Dikili.","1"
"424697",,"P-023","20010725","10",,"1"
"426990",,,"1991----","10","Zielonczyn.","1"
"427439",,"B96-319","19960714","10","Balkan Mountains.","1"
"427479",,"G104","19990823","10","7 km east of Nafplion to Epidavros, Argolis Prefecture.","1"
"427480",,"T085","19990811","10","Near Zorlar, between Fethiye and Antalya.","1"
"427481",,"T129","19990814","10","6 km west of Saraykoy, between Denizli and Kuyucak, Menderes Valley.","1"
"427534",,"Z110","2004----","10","Approximately 50 meters from Z109, village of Shetsuv.","1"
"427578",,"39","200705--","10",,"1"
"428832",,"1","198307--","10","Unmown field, Vandoeuvres, Geneva","1"
"440685",,"P-019","200107--","10",,"1"
"440686",,"P-049","200107--","10",,"1"
"442663",,"P-058","20010730","10",,"1"
"442940",,,"1991----","10","Slawa Wielkopolska region (also known as Slawa).","1"
"443401",,,"1994----","10",,"1"
"443470",,"T109","19990812","10","10-15 km to Seydisehir, between Yarpuz and Konya.","1"
"443516",,"Z111","2004----","10","West of Angren and 8 km east of Nurobad.","1"
"443554",,"35A","200705--","10",,"1"
"444817",,,"198307--","10","Maritime cliffs, Mere (Seine et Oise).","1"
"458252",,,,"10","Pointe de Rospico, Nevez.","1"
"459060",,"T053","19990809","10","12 km from Datca.","1"
"459091",,"P-039","20010727","10",,"1"
"460403",,,"1983----","10","Assekamm near Gross Vahlberg above Wolfenbuttel","1"
"472204",,"P-025","20010725","10",,"1"
"475005",,,"19970907","10","Souzelas, in the vicinity of Coimbra.","1"
"475035",,"T030","19990807","10","Ephesus.","1"
"475036",,"T059","19990809","10",,"1"
"475037",,"T082","19990810","10","Fethiye.","1"
"475038",,"T087","19990811","10","Near many greenhouses, west of Oratar.","1"
"476404",,,"198307--","10","Versailles Park, Seine et Oise.","1"
"476405",,,"1983----","10","Near Juterbog","1"
"476406",,"3","198307--","10","Unmovn field, Vandoeuvres, Geneva","1"
"488377",,"P-013","20010724","10",,"1"
"490424",,"P-057","20010730","10",,"1"
"490726",,,"1993----","10","Mt. Gilboa.","1"
"491196",,"G088","19990821","10","Near Koklas village, toward Sparti, Messenia Prefecture.","1"
"491197",,"G092","19990822","10","6 km from Tripi, toward Kalamata.","1"
"491202",,"T001","19990805","10","West of Izmir.","1"
"491203",,"T031","19990807","10","Between Tire and Mahmutlar.","1"
"491204",,"T102","19990812","10","Antalya.","1"
"491252",,"Z055","2004----","10","On road from Tashkent to Gazelkent.","1"
"506524",,,"1991----","10","Okolice (prope) Poznania.","1"
"507015",,"G079","19990820","10","Lefkas.","1"
"507016",,"G136","19990825","10","Meteora monastery, 2 km from Kastraki village to Meteora.","1"
"507018",,"G010","19990817","10","Near Ptolemaida electric powerplant, Kozani Prefecture.","1"
"507019",,"T119","19990813","10","30 km east of Denizli.","1"
"507064",,"Z043","2004----","10","Along main road from Angren to Tashkent, 2 km west of Qoroxtoy.","1"
"508315",,,"198307--","10","Mown field, Pinchat/Carouge, Geneva","1"
"508757",,"P-002","20010723","10",,"1"
"3166741","ITA-94/2","12564","19941130","99","Insel Lampedusa","12"
"3166742","ITA-93","12164","19931028","99","Bancali (Sàssari)","11"
"3166743","SUNMA-88","301","1988----","99",,"18"
"3166744",,,,"99","Le Cave di Maiano (FI)","1"
"3166745",,,,"99","Salzburg, Einmündung d. AniferAlterbaches in d. Salzb.","1"
"3166746",,,,"99","Calvi, Corse","1"
"3166747",,,,"99","Alrededores de la ciudad de Córdoba","1"
"3166748",,,,"99","Greece: N Khalkidiki, Sithonia, Paradisos, 1 km N of Nea Marmaros","1"
"3166749",,,,"99","Sao Miguel, Faja de Baixo","1"
"3166752","*MITTELAS-97/2","15","19970819","99","Cholpon-Ata am Issyk-Kul See, karge Endmoräne","3"
"3166753",,,,"99",,"1"
"3166756",,,,"99",,"1"
"3166757",,,,"99",,"1"
"3166758",,,,"99",,"1"
"3166759",,,,"99",,"1"
"3166760",,,,"99",,"1"
"3166761",,,,"99",,"1"
"3166762",,,,"99","Posnaniensis, Puszczykowko","2"
"3166766",,,,"99","Lousa","2"
"3166767",,,,"99",,"1"
"3166768",,,,"99","Ponta da Atalaia","2"
"3166769",,,,"99",,"1"
"3166770",,,,"99",,"1"
"3166771",,,,"99","Sabaudia, Suedspitze der Lagune","2"
"3166772",,,,"99","Sperlonga bis Gaeta","2"
"3166773",,,,"99",,"1"
"3166774",,,,"99",,"1"
"3166775",,,,"99",,"1"
"3166777",,,,"99",,"1"
"3166779",,,,"99",,"1"
"3166780",,,,"99",,"1"
"3166781",,,,"99",,"1"
"3166782",,,,"99",,"1"
"3166783",,,,"99",,"1"
"3166785",,,,"99",,"1"
"3166786",,,,"99",,"1"
"3166787",,,,"99",,"1"
"3166788","IRQ-86","45","19860618","99","Baiji, Markt","13"
"3166789",,,,"99",,"0"
"3166798",,,,"99","Punta Ala (Grosetto)","1"
"3166801","ITA-95","12732","19951121","99","Castello Quirra","20"
"3166805",,,,"99","Wegrand, Bóbrka bei Rzeszów, Ostpolen","1"
"3166806","ESPKELLER-94","54","19941206","99","Tegueste, Teneriffa","12"
"3166807","ESPKELLER-94","27","19941203","99","Malpais, La Palma","12"
"3166809","ROM-94","186","19940909","99","Rusu Birgaului, ca. 12 km NO von Bistrita","13"
"3166810",,,,"99","bei Holleben, Sachsen-Anhalt","1"
"3166811","ALB-94","12418","1994----","99","Trojak-Sllovë, Prov. Dibër","13"
"3166814","ALB-93/1","72","19930720","99","Junufra ca. 8 km südlich von Vlorë, Ostseite der Bucht von Vlorë","18"
"3166816","ITA-81","Z 10","19810831","99","Wegrand ö von Roccadaspide","14"
"3166853",,,,"99","NE-Spanien","1"
"3166855","BGR-98","4","19980818","99","Sofia","15"
"3166856","ITA-81","Z 3","19810824","99","Strassenrand ö von Letino","16"
"3166857",,,,"99",,"1"
"3166858","FRAKORSIKA-2000","5","20000722","99","Korsika, ca. 0,4 km nördlich des Col de Teghime, ca. 5,6 km südwestlich von Bastia; Höhe: ca.400","3"
"3166859","ESP-99","564","19990721","99","Galizien, Provinz Ourense, O Pereiro de Aguiar, hinter Castadon, an der Straße nach Luinta, linke Seite am ausgetrockneten Loña-Flußbett, vor Stausee","16"
"3166860","BGR-98","60","19980818","99","Slokucevo, Weg zum Stausee Iskar, Samokov, Region Samokovsko pole","15"
"3166861","BGR-98","599","19980818","99","Carevo, Küste, Burgas, südliches Schwarzes Meer","15"
"3166862",,,,"99","Paphos, Akropaphos","1"
"3166863","ITA-95","Z 2","19951118","99","Putignano","16"
"3166865","ITA-94/2","12555","19941130","99","Insel Linosa","14"
"3166869",,,,"99",,"1"
"3166870",,,,"99","Cap Gris-Nez, Pas-de-Calais","1"
"3166879","ITA-2000","13445","2000----","99","Insel Tremiti, S. Domino, \"Piazzetta\"","17"
"3166880","ITA-2000","13365","2000----","99","Insel Favignana (TP), Setteminne","16"
"3166881",,,,"99",,"1"
"3166903",,,,"99",,"1"
"3166904",,,,"99",,"1"
"3166906",,,,"99",,"1"
"3166910",,,,"99",,"1"
"3166914",,,,"99",,"1"
"3166922",,,,"99",,"1"
"3166925",,,,"99",,"1"
"3166927",,,,"99",,"1"
"3166928",,,,"99","Unterweissenborn, Oedland","2"
"3166935",,,,"99",,"1"
"3166940",,,,"99",,"1"
"3166942",,,,"99",,"1"
"3166953",,,,"99",,"1"
"3166954",,,,"99",,"1"
"3166959",,,,"99",,"1"
"3166962",,,,"99","Gerdeh","2"
"3166963",,,,"99",,"1"
"3166964",,,,"99",,"1"
"3166965",,,,"99",,"1"
"3166970",,,,"99","Bad Hersfeld, Wegrand","2"
"3166971",,,,"99",,"1"
"3166972",,,,"99",,"1"
"3166973",,,,"99",,"1"
"3166974",,,,"99",,"1"
"3166977",,,,"99",,"1"
"3166982",,,,"99",,"1"
"3166983",,,,"99",,"1"
"3166984",,,,"99",,"1"
"3166986",,,,"99",,"1"
"3166990",,,,"99","Shorsulu","1"
"3166991",,,,"99",,"1"
"3166994",,,,"99",,"1"
"3166995",,,,"99",,"1"
"3166996",,,,"99",,"1"
"3166997",,,,"99",,"1"
"3166998",,,,"99",,"1"
"3167001",,,,"99",,"1"
"3167002",,,,"99","Jenikend","1"
"3167003",,,,"99",,"1"
"3167008",,,,"99",,"1"
"3167012",,,,"99",,"1"
"3167016",,,,"99",,"1"
"3167017",,,,"99",,"1"
"3167019",,,,"99",,"1"
"3167021",,,,"99",,"1"
"3167023",,,,"99",,"1"
"3167026",,,,"99",,"1"
"3167028",,,,"99",,"1"
"3167029",,,,"99",,"1"
"3167066","GRCSELBIG-93","14","19930912","99","Platamon, Makedonien, Nord-Griechenland; Bahndamm an der Bahnlinie Platamon nach Neo Pori","4"
"3167067","GRCSELBIG-93","1","19930905","99","Dion, Thessalien, Nord-Griechenland","4"
"3167068",,,,"99","S'Arenal (Mallorca)","1"
"3167071",,,,"99","Soca, Strassenr","1"
"3167072","ITA-91","11729","19910911","99","Machaby (AO)","16"
"3167073",,,,"99",,"1"
"3167074",,,,"99",,"1"
"3167075",,,,"99",,"1"
"3167076",,,,"99","S'Arenal (Mallorca)","1"
"3167077","ESP-92","1","1992----","99","Los Villares N Cordoba, Rand eines Pinus pinea - Quercus rotundifolia-Waldes, Spanien","14"
"3167078","TUN-92","76","1992----","22","Kebili, Oasengarten, Süd-Tunesien","15"
"3167079","TUN-92","74","1992----","22","Guetaya, ca. 8 km südwestlichvon Kebili, Nefzaoua, Süd-Tunesien","16"
"3167080","TUN-92","22","1992----","30","Souk in der Medina, Sfax, Mittel-Tunesien","16"
"3167081",,,,"99","Bova Marina, Prov. di Reggio di Calabria, Italia","1"
"3167082",,,,"99","Cala Mitjanam Arta (Mallorca)","1"
"3167083",,,,"99","England: Dorset, Isle of Purbeck, near Worth Matravers.","1"
"3167084",,,,"99","Le Conquet","1"
"3167085",,,,"99","Griechenland: Ostthessalien, Ossa","1"
"3167086",,,,"99","Calvi Corse","1"
"3167087",,,,"99","Rabieux","1"
"3167089",,,,"99","Osthessalien, Ossa","1"
"3167090",,,,"99","Calvi, La Revellata, Corse","1"
"3167091","YUGHAN-85","6",,"99","zw. Hvar und Milna","12"
"3167092","ITA-86","10719","19860925","99","Ägadische Inseln, Insel Favignana","22"
"3167093","ITA-83","Z 10","19830731","10","Bari, Provinz Bari, Region Puglia","16"
"3167110",,,,"99","Camares (Aveyron)","1"
"3167111",,,,"99","N Khalkidiki, Kassandra, 10 kmn of Kassandra on coast road","1"
"3167112","ITA-81","Z 8","19810828","99","Wegrand bei Nusco","16"
"3167113",,,,"99",,"1"
"3167114",,,,"99",,"1"
"3167187",,,,"99",,"1"
"3167195",,,,"99","Pointe de Primel (Finistere)","1"
"3167197",,,,"99","Alberese (Grosseto)","1"
"3167198",,,,"99","Sülldorf b. Magdeburg","1"
"3167199",,,,"99",,"1"
"3240810",,"05108/04","20040000","10","Lisicine","13"
"3240813",,"05107/04","20040000","10","Pécs","14"
"3241686",,"05256/03","20030000","10","Egreskáta","13"
"3242352",,"05072/03","20020000","10","Kászonújfalu","14"
"3310009",,,"20060901","","Lerhamn, Höganes","0"
"3375577",,"RD6312","20060927","13","Suceava, Rezervatia Fanetele seculare de la Ponoare","10"
"3375729",,"RD6037","20050923","13","Suceava, Rezervatia Fanetele seculare de la Frumoasa","9"
"3375765",,"RD6057","20050928","11","Suceava, Rezervatia Zamostea Lunca","9"
"3375772",,"RD6028","20050923","13","Suceava, Frumoasa, Rezervatia Fanetele seculare de la Frumoasa","9"
"3384955",,,"2000----","10","Suceava, Stulpicani","11"
"3406089",,"09/96","19960915","10","Vrhnika","1"
"3480248",,,"20080925","","Röttle","0"
"3487451",,"DS6568","20080821","13","Dambovita, Ialomicioara","9"
"3536567",,"7p","20010809","",,"11"
"3536894","C395","015_CL03","20030923","61","Castilla y Leon, Soria, Cueva de Agreda","12"
"3536922","C395","044_CL03","20030823","24","Castilla y Leon, Palencia, Respenda de la Peña","12"
"3536961","C395","083_CL03","20030820","25","Castilla y Leon, Burgos, Merindad de Sotoscueva, Cornejo","12"
"3762361",,"05432/06","20060000","10","Kárász","14"
"3762396",,"05025/07","20060000","10","Balmazújváros","13"
"3762458",,"05242/06","20060000","10","Hodos","14"
"3763334",,"05163/99","19990000","10","Máriahalom","13"
"3786873",,,"20080918","10",,"1"
"3792998",,,"20070925","10",,"2"
"3795658",,"15/10/06 7","20061015","10",,"2"
"3795676",,"03/09/06 2","20060903","10",,"2"
"3797155",,"SCSB-HN-0190","20060802","10",,"2"
"3800723",,"YALT 156","20040928","10",,"2"
"3812467",,"2002JOR 16-8","20020703","10",,"2"
"3818129",,"MSSKMH 603","19970730","10",,"2"
"3819350",,"MSMT 145","19950705","10",,"2"
"3820432",,"289-75","19750101","10",,"2"
"3821826",,"LA26","19890921","10",,"2"
"3821829",,"LA23","19890920","10",,"2"
"3821830",,"LA25","19890921","10",,"2"
"3821832",,"LA21","19890920","10",,"2"
"3821834",,"LA20","19890920","10",,"2"
"3821837",,"LA18","19890919","10",,"2"
"3821838",,"LA16","19890918","10",,"2"
"3821840",,"LA14","19890917","10",,"2"
"3821841",,"LA11","19890916","10",,"2"
"3821846",,"LA8","19890915","10",,"2"
"3821848",,"LA6","19890915","10",,"2"
"3821849",,"LA5","19890914","10",,"2"
"3821850",,"LA2","19890914","10",,"2"
"3821865",,"JJ3","19890911","10",,"2"
"3822328",,"COPT22","19881004","10",,"3"
"3822344",,"COPT5","19881003","10",,"3"
"3822363",,"GB238A","19880907","10",,"2"
"3822371",,"GB231A","19880905","10",,"2"
"3822397",,"5","19880821","10",,"2"
"3823390",,"20200701","19851015","10",,"3"
"3825081",,"NONE","19750901","10",,"3"
"3825175",,"NO.7","19781110","10",,"2"
"3825197",,"SCON2","19781003","10",,"3"
"3826170",,"NONE","19730821","10",,"3"
"3826629",,"20131001","19740801","10",,"3"
"3828697",,,,"40",,"1"
"3828698",,,,"40",,"1"
"3828750",,,,"","HANOVER,","2"
"3828751",,,,"","HANOVER,","2"
"3828844",,,,"10",,"1"
"3829182",,,,"10",,"3"
"3829884",,"8065","19860912","10","ISTANBUL ATATURK *, * ARBORETUM BELGRAD FOREST C 20KM FROM ISTANBUL **","3"
"3829896",,"7882","19480825","10","GOVERNOR'S GARDEN HAKARI","3"
"3830055",,,,"40",,"3"
"3830096",,,,"40",,"3"
"3830097",,,,"40",,"17"
"3830150",,"NUZ112","19970808","","1.5KM FROM GAZALKENT - CHARVAK (HOLIKENT) SITE","2"
"3830151",,"NUZ153","19970811","","RD NANAY - TEPAR 5KM BEFORE TEPAR NR CAMP AT RIVER","2"
"3830152",,"NUZ252","19970822","","SHOLKON VILLAGE ON FOOT OF BAYSUNTA MOUNTAINS","2"
"3830163",,,,"10","GEORGIA, DITCH EDGE OF RD NEAR RIVER TIBILISI NEAR AIRPORT","18"
"3830165",,,,"10","GEORGIA, 2KM WEST OF RUSTAVI IN ROAD VERGE","17"
"3830387",,"FA90-16","19900712","10","ARCOZELO, VINEYARD EDGE FALDEJAES 3KM PONTE DE LIMA","3"
"3830396",,,,"40",,"17"
