"genesysId","collMissId","collNumb","collDate","collSrc","collSite","version"
"4890591",,"NO-01-0427-2010","2010----","10","Sachsen-Anhalt;  Saalekreis","13"
"4890621",,"NO-01-0064-2012","2012----","10","Brandenburg;  Uckermark","13"
"4890624",,"NO-03-0229-2013","2013----","10","Brandenburg;  Havelland","13"
"4890639",,"NO-01-0184-2011","2011----","10","Sachsen-Anhalt;  Burgenlandkreis","13"
"4896270",,"NW-01-0289-2011","20110711","10","Nordrhein-Westfalen; Oberbergischer Kreis","12"
"4896281",,"NW-01-0160-2010","20100810","10","Niedersachsen; Osnabrück","12"
"4896291",,"NW-01-0276-2011","20110911","10","Nordrhein-Westfalen; Euskirchen","12"
"4896302",,"NW-01-0180-2011","20110911","10","Schleswig-Holstein; Herzogtum Lauenburg","12"
"4896315",,"NW-01-0238-2011","20110611","10","Niedersachsen; Lüchow-Dannenberg","12"
"4896316",,"NW-01-0203-2011","20110911","10","Nordrhein-Westfalen; Euskirchen","12"
"4896727",,"NW-04-0097-2012","20130613","10","Hessen; Kassel","12"
"4896728",,"NW-01-0321-2011","20110811","10","Schleswig-Holstein; Schleswig-Flensburg","12"
"4896729",,"NW-03-0202-2012","20120812","10","Niedersachsen; Osnabrück","12"
"4896731",,"NW-01-0564-2012","20120912","10","Niedersachsen; Osnabrück","12"
"4896733",,"NW-01-0298-2011","20110711","10","Niedersachsen; Hameln-Pyrmont","12"
"4896743",,"NW-03-0203-2012","20120912","10","Niedersachsen; Osnabrück","12"
"4896754",,"NW-03-0097-2012","20120812","10","Niedersachsen; Osnabrück","12"
"4896758",,"NW-01-0540-2012","20120912","10","Schleswig-Holstein; Ostholstein","12"
"4896760",,"NW-01-0324-2011","20110911","10","Niedersachsen; Lüchow-Dannenberg","12"
"4896763",,"NW-04-0095-2012","20130613","10","Nordrhein-Westfalen; Höxter","12"
"4896765",,"NW-01-0295-2011","20110711","10","Nordrhein-Westfalen; Steinfurt","12"
"4897157",,"SO-01-0667-2012","20120612","10","Bayern; Neumarkt i. d. OPf.","19"
"4897175",,"SO-01-0406-2011","20110811","10","Bayern; Rhön-Grabfeld","19"
"4897187",,"SO-01-0018-2010","20100610","10","Bayern; Regensburg","19"
"4897190",,"SO-08-0278-2011","20110711","10","Thüringen; Sömmerda","19"
"4897196",,"SO-01-0644-2012","20120612","10","Bayern; Regensburg","19"
"4897198",,"SO-01-0685-2012","20120712","10","Bayern; Haßberge","19"
"4897206",,"SO-07-0561-2011","20110811","10","Thüringen; Wartburgkreis","19"
"4897207",,"SO-07-0577-2011","20110611","10","Thüringen; Eichsfeld","19"
"4897214",,"SO-06-0493-2011","20110811","10","Thüringen; Wartburgkreis","19"
"4897216",,"SO-01-0731-2012","20120712","10","Bayern; Oberallgäu","19"
"4911285",,"SW-03-0381-2012","20120712","10","Baden-Württemberg; Reutlingen","12"
"4911297",,"SW-03-0242-2011","20110711","10","Rheinland-Pfalz; Cochem-Zell","12"
"4911298",,"SW-05-0316-2012","20121012","10","Baden-Württemberg; Rems-Murr-Kreis","12"
"4911316",,"SW-05-0114-2011","20110711","10","Baden-Württemberg; Rems-Murr-Kreis","12"
"4911317",,"SW-05-0240-2012","20120912","10","Baden-Württemberg; Böblingen","12"
"4919802","E183","8","20130905","10","Aragon, Huesca, Valle de Hecho, Selva de Oza","11"
"4920119","E183","17","20130905","10","Navarra, Navarra, Isaba, Isaba_Izaba","11"
"5620579",,"Sami0303220512","20120522","12","South Golan","12"
"5620602",,"Sami0204230412","20120423","12","Sharon Plain","12"
"5620604",,"Sami0201080512","20120508","13","Lower Galilee","12"
"5620607",,"Sami0106150514","20140515","24","Samaria Mountains","12"
"5620608",,"Sami0202270513","20130527","12","Lower Galilee","12"
"5620613",,"Sami0102280512","20120528","28","Upper Galilee","12"
"5620614",,"Sami0101080511","20110508","12","Samaria Mountains","12"
"5620615",,"Sami0102100414","20140410","13","Upper Jordan Valley","12"
"5620621",,"Sami0101130611","20110613","60","Samaria Mountains","12"
"5677320","E183","32","20130905","10","Navarra, Navarra, Isaba, Belagua","11"
"5719478",,"A8E0082","20080920","10","v. Starosel, Sredna gora","14"
"5736725",,"NW-00-0222-2016","20140614","10","Niedersachsen; Osnabrück","11"
"5736726",,"NW-00-0108-2016","2013----","10","Niedersachsen; Osnabrück","11"
"5736727",,"NW-00-0303-2016","20140614","10","Niedersachsen; Osnabrück","11"
"5736728",,"NW-00-0107-2016","2013----","10","Niedersachsen; Osnabrück","11"
"5736731",,"NW-00-0424-2016","20140614","10","Niedersachsen; Osnabrück","11"
"5736733",,"NW-00-0495-2016","20150515","10","Niedersachsen; Osnabrück","11"
"5736735",,"NW-00-0423-2016","20140714","10","Niedersachsen; Osnabrück","11"
"5776298",,,"20000925","10","Portugal, Faro","9"
"6271386",,"MJM 7266","19780717","","Kanizak Seed Station, 60km W Gorgan","1"
"6296642",,"PS-2014-217","20140806","13","Murcia, Murcia, Moratalla, Puerta de Moratalla","10"
"6376885","GRC14","19","20140618","61",,"0"
"6420510",,"2005JOR17-2","20050524","20","Amman","0"
"6420766",,"2005JOR43-2","20050622","20","Jerash","0"
"6421426",,"MHPP2007-111","20070623","",,"0"
"6475230",,,,"","Puławy","1"
"6557906",,"Sami0204230412","20120423","10",,"0"
"6558007",,"Sami0201080512","20120508","10",,"0"
"6558486",,"Sami0102100414","20140410","10",,"0"
