"genesysId","collMissId","collNumb","collDate","collSrc","collSite","version"
"5852517",,,,"",,"8"
"5852518",,,,"",,"8"
"5852557",,,,"",,"8"
"5852971",,,,"",,"8"
"5852979",,,,"",,"8"
"5852980",,,,"",,"8"
"5852981",,,,"",,"8"
"5853148",,,,"",,"8"
"5993319","CWR","SBAF CWR 16:52","20160926","10","Shirak Province  Towards Ghazanchi village.","9"
"5993320","CWR","SBAF CWR 16:51","20160910","10","Gegharkunik Province  Near Tzovagyuh v.","10"
"5993324","CWR","SBAF CWR 16:53","20161016","10","Aragatsotn Province  Near Artashavan village.","10"
"6008826","AZE16T","Aze16D5-3","20160716","25","Esrik village","2"
"6008840","AZE16T","Aze16F4-1","20160806","","Goyluk village","2"
"6017444","CWR","114","20170729","10","Guadalajara  Luzaga. Grassland between the river and an abandoned farm.","10"
"6017480","CWR","93","20170723","10","Lleida  Prats i Sansor. Road LP-4033B Baltarga/Alp, path on the left side.","11"
"6018146","CWR","SBAF CWR 17:126","20170718","10","Aragatsotn Province  Aragatsotn province, near Apnagyugh v.","10"
"6293893","E217","114","20170729","","Castilla-La Mancha, Guadalajara, Luzaga, Albalate de Tajuña,entre casa abandonada y rio","10"
"6293934","E219","93","20170723","","Cataluña, Lleida, Prats i Sansor, Ctra. LP-4033B Baltarga_Alp,pista de tierra que sale a la izquierda","10"
"6377232","RUS14","9","20140714","13",,"0"
"6377346","RUS14","10","20140714","13",,"0"
"6377527","RUS14","8","20140714","61",,"0"
"6378055","GEO14T","CWR-GE-1","20140816","61","Samtskhe-Javakheti Region. Akhaltsikhe Municipality. Environs of village Tsira.","1"
"6378056","GEO14T","CWR-GE-2","20140928","","Samtskhe-Javakheti Region. Akhalkalaki Municipality. Environs of village Ghado.","1"
"6378057","GEO14T","CWR-GE-3","20140927","","Shida Kartli. Kareli Municipality. Environs of village Ruisi. Near the Khasuri-Gori section of Senak","1"
"6378058","GEO14T","CWR-GE-4","20141008","","Samtskhe-Javakheti Region. Ninotsminda Municipality. Environs of Ninotsminda.","1"
"6378092","ITA15T","CWR0168","20150801","","Malcantone (comune di Busseto)","1"
"6378106","ITA15T","CWR0166","20150806","61","Barbianello railway station","1"
"6378107","ITA15T","CWR0167","20150806","","Barbianello railway station","1"
"6378208","GEO15T","CWR-GE-62","20150802","","Saguramo. Mtskheta-Mtianeti Region. Mtskheta Municipality.  Environs of village Saguramo.","1"
"6378209","GEO15T","CWR-GE-63","20150810","","Parekha. Georgia. Samtskhe-Javakheti Region. Akhaltsikhe Municipality. Near Parekha on the road to","1"
"6378210","GEO15T","CWR-GE-64","20150822","61","Gantiadi. Kvemo Kartli Region. Dmanisi Municipality. Environs of village Gantiadi.","1"
"6378241","ARM15T","SBAF CWR 15:15","20150720","61","Near Dzoraghbjur village.","1"
"6378274","AZE16T","Aze16D4-2","20160714","61","Galaja village","1"
"6378276","AZE16T","Aze16D6-3","20160717","","Shamakhy -Aghsu road","1"
"6378279","AZE16T","Aze16F7-2","20160809","","Shamakhy-Ismayilli road","1"
"6404862",,"POLKIE011 060",,"21","Świętokrzyskie, Szczaworyż, ,","2"
"6407070",,"POLZAP09 157",,"61","Moczyły, Zachodniopomorskie","1"
"6501289",,,,"62","woj. Świętokrzyskie;pow. Buski;gmina Busko-Zdrój;Wełecz","0"
"6501868",,"POLZAP09 162",,"61","Zachodniopomorskie, Moczyły, Kołbaskowo,","0"
"6503560",,"POLKIE08 237",,"60","Chęciny- Sosnówka, Świętokrzyskie","0"
